battery_id,voltage,current,temperature,capacity,cycle_count,status
BATT02324,3.24,0.74,21.4,1324,24,OK
BATT02325,3.25,0.75,21.5,1325,25,OK
BATT02326,3.26,0.76,21.6,1326,26,OK
BATT02327,3.27,0.77,21.7,1327,27,OK
BATT02328,3.28,0.78,21.8,1328,28,OK
BATT02329,3.29,0.79,21.9,1329,29,OK
BATT02330,3.3,0.8,22.0,1330,30,WARN
BATT02331,3.31,0.81,22.1,1331,31,OK
BATT02332,3.32,0.82,22.2,1332,32,OK
BATT02333,3.33,0.83,22.3,1333,33,OK
BATT02334,3.34,0.84,22.4,1334,34,OK
BATT02335,3.35,0.85,22.5,1335,35,OK
BATT02336,3.36,0.86,22.6,1336,36,OK
BATT02337,3.37,0.87,22.7,1337,37,OK
BATT02338,3.38,0.88,22.8,1338,38,OK
BATT02339,3.39,0.89,22.9,1339,39,OK
BATT02340,3.4,0.9,20.0,1340,40,WARN
BATT02341,3.41,0.91,20.1,1341,41,OK
BATT02342,3.42,0.92,20.2,1342,42,OK
BATT02343,3.43,0.93,20.3,1343,43,OK
BATT02344,3.44,0.94,20.4,1344,44,OK
BATT02345,3.45,0.95,20.5,1345,45,OK
BATT02346,3.46,0.96,20.6,1346,46,OK
BATT02347,3.47,0.97,20.7,1347,47,OK
BATT02348,3.48,0.98,20.8,1348,48,OK
BATT02349,3.49,0.99,20.9,1349,49,OK
BATT02350,3.5,0.5,21.0,1350,50,WARN
BATT02351,3.51,0.51,21.1,1351,51,OK
BATT02352,3.52,0.52,21.2,1352,52,OK
BATT02353,3.53,0.53,21.3,1353,53,OK
BATT02354,3.54,0.54,21.4,1354,54,OK
BATT02355,3.55,0.55,21.5,1355,55,OK
BATT02356,3.56,0.56,21.6,1356,56,OK
BATT02357,3.57,0.57,21.7,1357,57,OK
BATT02358,3.58,0.58,21.8,1358,58,OK
BATT02359,3.59,0.59,21.9,1359,59,OK
BATT02360,3.6,0.6,22.0,1360,60,WARN
BATT02361,3.61,0.61,22.1,1361,61,OK
BATT02362,3.62,0.62,22.2,1362,62,OK
BATT02363,3.63,0.63,22.3,1363,63,OK
BATT02364,3.64,0.64,22.4,1364,64,OK
BATT02365,3.65,0.65,22.5,1365,65,OK
BATT02366,3.66,0.66,22.6,1366,66,OK
BATT02367,3.67,0.67,22.7,1367,67,OK
BATT02368,3.68,0.68,22.8,1368,68,OK
BATT02369,3.69,0.69,22.9,1369,69,OK
BATT02370,3.7,0.7,20.0,1370,70,WARN
BATT02371,3.71,0.71,20.1,1371,71,OK
BATT02372,3.72,0.72,20.2,1372,72,OK
BATT02373,3.73,0.73,20.3,1373,73,OK
BATT02374,3.74,0.74,20.4,1374,74,OK
BATT02375,3.75,0.75,20.5,1375,75,OK
BATT02376,3.76,0.76,20.6,1376,76,OK
BATT02377,3.77,0.77,20.7,1377,77,OK
BATT02378,3.78,0.78,20.8,1378,78,OK
BATT02379,3.79,0.79,20.9,1379,79,OK
BATT02380,3.8,0.8,21.0,1380,80,WARN
BATT02381,3.81,0.81,21.1,1381,81,OK
BATT02382,3.82,0.82,21.2,1382,82,OK
BATT02383,3.83,0.83,21.3,1383,83,OK
BATT02384,3.84,0.84,21.4,1384,84,OK
BATT02385,3.85,0.85,21.5,1385,85,OK
BATT02386,3.86,0.86,21.6,1386,86,OK
BATT02387,3.87,0.87,21.7,1387,87,OK
BATT02388,3.88,0.88,21.8,1388,88,OK
BATT02389,3.89,0.89,21.9,1389,89,OK
BATT02390,3.9,0.9,22.0,1390,90,WARN
BATT02391,3.91,0.91,22.1,1391,91,OK
BATT02392,3.92,0.92,22.2,1392,92,OK
BATT02393,3.93,0.93,22.3,1393,93,OK
BATT02394,3.94,0.94,22.4,1394,94,OK
BATT02395,3.95,0.95,22.5,1395,95,OK
BATT02396,3.96,0.96,22.6,1396,96,OK
BATT02397,3.97,0.97,22.7,1397,97,OK
BATT02398,3.98,0.98,22.8,1398,98,OK
BATT02399,3.99,0.99,22.9,1399,99,OK
BATT02400,3.0,0.5,20.0,1400,0,WARN
BATT02401,3.01,0.51,20.1,1401,1,OK
BATT02402,3.02,0.52,20.2,1402,2,OK
BATT02403,3.03,0.53,20.3,1403,3,OK
BATT02404,3.04,0.54,20.4,1404,4,OK
BATT02405,3.05,0.55,20.5,1405,5,OK
BATT02406,3.06,0.56,20.6,1406,6,OK
BATT02407,3.07,0.57,20.7,1407,7,OK
BATT02408,3.08,0.58,20.8,1408,8,OK
BATT02409,3.09,0.59,20.9,1409,9,OK
BATT02410,3.1,0.6,21.0,1410,10,WARN
BATT02411,3.11,0.61,21.1,1411,11,OK
BATT02412,3.12,0.62,21.2,1412,12,OK
BATT02413,3.13,0.63,21.3,1413,13,OK
BATT02414,3.14,0.64,21.4,1414,14,OK
BATT02415,3.15,0.65,21.5,1415,15,OK
BATT02416,3.16,0.66,21.6,1416,16,OK
BATT02417,3.17,0.67,21.7,1417,17,OK
BATT02418,3.18,0.68,21.8,1418,18,OK
BATT02419,3.19,0.69,21.9,1419,19,OK
BATT02420,3.2,0.7,22.0,1420,20,WARN
BATT02421,3.21,0.71,22.1,1421,21,OK
BATT02422,3.22,0.72,22.2,1422,22,OK
BATT02423,3.23,0.73,22.3,1423,23,OK
BATT02424,3.24,0.74,22.4,1424,24,OK
BATT02425,3.25,0.75,22.5,1425,25,OK
BATT02426,3.26,0.76,22.6,1426,26,OK
BATT02427,3.27,0.77,22.7,1427,27,OK
BATT02428,3.28,0.78,22.8,1428,28,OK
BATT02429,3.29,0.79,22.9,1429,29,OK
BATT02430,3.3,0.8,20.0,1430,30,WARN
BATT02431,3.31,0.81,20.1,1431,31,OK
BATT02432,3.32,0.82,20.2,1432,32,OK
BATT02433,3.33,0.83,20.3,1433,33,OK
BATT02434,3.34,0.84,20.4,1434,34,OK
BATT02435,3.35,0.85,20.5,1435,35,OK
BATT02436,3.36,0.86,20.6,1436,36,OK
BATT02437,3.37,0.87,20.7,1437,37,OK
BATT02438,3.38,0.88,20.8,1438,38,OK
BATT02439,3.39,0.89,20.9,1439,39,OK
BATT02440,3.4,0.9,21.0,1440,40,WARN
BATT02441,3.41,0.91,21.1,1441,41,OK
BATT02442,3.42,0.92,21.2,1442,42,OK
BATT02443,3.43,0.93,21.3,1443,43,OK
BATT02444,3.44,0.94,21.4,1444,44,OK
BATT02445,3.45,0.95,21.5,1445,45,OK
BATT02446,3.46,0.96,21.6,1446,46,OK
BATT02447,3.47,0.97,21.7,1447,47,OK
BATT02448,3.48,0.98,21.8,1448,48,OK
BATT02449,3.49,0.99,21.9,1449,49,OK
BATT02450,3.5,0.5,22.0,1450,50,WARN
BATT02451,3.51,0.51,22.1,1451,51,OK
BATT02452,3.52,0.52,22.2,1452,52,OK
BATT02453,3.53,0.53,22.3,1453,53,OK
BATT02454,3.54,0.54,22.4,1454,54,OK
BATT02455,3.55,0.55,22.5,1455,55,OK
BATT02456,3.56,0.56,22.6,1456,56,OK
BATT02457,3.57,0.57,22.7,1457,57,OK
BATT02458,3.58,0.58,22.8,1458,58,OK
BATT02459,3.59,0.59,22.9,1459,59,OK
BATT02460,3.6,0.6,20.0,1460,60,WARN
BATT02461,3.61,0.61,20.1,1461,61,OK
BATT02462,3.62,0.62,20.2,1462,62,OK
BATT02463,3.63,0.63,20.3,1463,63,OK
BATT02464,3.64,0.64,20.4,1464,64,OK
BATT02465,3.65,0.65,20.5,1465,65,OK
BATT02466,3.66,0.66,20.6,1466,66,OK
BATT02467,3.67,0.67,20.7,1467,67,OK
BATT02468,3.68,0.68,20.8,1468,68,OK
BATT02469,3.69,0.69,20.9,1469,69,OK
BATT02470,3.7,0.7,21.0,1470,70,WARN
BATT02471,3.71,0.71,21.1,1471,71,OK
BATT02472,3.72,0.72,21.2,1472,72,OK
BATT02473,3.73,0.73,21.3,1473,73,OK
BATT02474,3.74,0.74,21.4,1474,74,OK
BATT02475,3.75,0.75,21.5,1475,75,OK
BATT02476,3.76,0.76,21.6,1476,76,OK
BATT02477,3.77,0.77,21.7,1477,77,OK
BATT02478,3.78,0.78,21.8,1478,78,OK
BATT02479,3.79,0.79,21.9,1479,79,OK
BATT02480,3.8,0.8,22.0,1480,80,WARN
BATT02481,3.81,0.81,22.1,1481,81,OK
BATT02482,3.82,0.82,22.2,1482,82,OK
BATT02483,3.83,0.83,22.3,1483,83,OK
BATT02484,3.84,0.84,22.4,1484,84,OK
BATT02485,3.85,0.85,22.5,1485,85,OK
BATT02486,3.86,0.86,22.6,1486,86,OK
BATT02487,3.87,0.87,22.7,1487,87,OK
BATT02488,3.88,0.88,22.8,1488,88,OK
BATT02489,3.89,0.89,22.9,1489,89,OK
BATT02490,3.9,0.9,20.0,1490,90,WARN
BATT02491,3.91,0.91,20.1,1491,91,OK
BATT02492,3.92,0.92,20.2,1492,92,OK
BATT02493,3.93,0.93,20.3,1493,93,OK
BATT02494,3.94,0.94,20.4,1494,94,OK
BATT02495,3.95,0.95,20.5,1495,95,OK
BATT02496,3.96,0.96,20.6,1496,96,OK
BATT02497,3.97,0.97,20.7,1497,97,OK
BATT02498,3.98,0.98,20.8,1498,98,OK
BATT02499,3.99,0.99,20.9,1499,99,OK
BATT02500,3.0,0.5,21.0,1000,0,WARN
BATT02501,3.01,0.51,21.1,1001,1,OK
BATT02502,3.02,0.52,21.2,1002,2,OK
BATT02503,3.03,0.53,21.3,1003,3,OK
BATT02504,3.04,0.54,21.4,1004,4,OK
BATT02505,3.05,0.55,21.5,1005,5,OK
BATT02506,3.06,0.56,21.6,1006,6,OK
BATT02507,3.07,0.57,21.7,1007,7,OK
BATT02508,3.08,0.58,21.8,1008,8,OK
BATT02509,3.09,0.59,21.9,1009,9,OK
BATT02510,3.1,0.6,22.0,1010,10,WARN
BATT02511,3.11,0.61,22.1,1011,11,OK
BATT02512,3.12,0.62,22.2,1012,12,OK
BATT02513,3.13,0.63,22.3,1013,13,OK
BATT02514,3.14,0.64,22.4,1014,14,OK
BATT02515,3.15,0.65,22.5,1015,15,OK
BATT02516,3.16,0.66,22.6,1016,16,OK
BATT02517,3.17,0.67,22.7,1017,17,OK
BATT02518,3.18,0.68,22.8,1018,18,OK
BATT02519,3.19,0.69,22.9,1019,19,OK
BATT02520,3.2,0.7,20.0,1020,20,WARN
BATT02521,3.21,0.71,20.1,1021,21,OK
BATT02522,3.22,0.72,20.2,1022,22,OK
BATT02523,3.23,0.73,20.3,1023,23,OK
BATT02524,3.24,0.74,20.4,1024,24,OK
BATT02525,3.25,0.75,20.5,1025,25,OK
BATT02526,3.26,0.76,20.6,1026,26,OK
BATT02527,3.27,0.77,20.7,1027,27,OK
BATT02528,3.28,0.78,20.8,1028,28,OK
BATT02529,3.29,0.79,20.9,1029,29,OK
BATT02530,3.3,0.8,21.0,1030,30,WARN
BATT02531,3.31,0.81,21.1,1031,31,OK
BATT02532,3.32,0.82,21.2,1032,32,OK
BATT02533,3.33,0.83,21.3,1033,33,OK
BATT02534,3.34,0.84,21.4,1034,34,OK
BATT02535,3.35,0.85,21.5,1035,35,OK
BATT02536,3.36,0.86,21.6,1036,36,OK
BATT02537,3.37,0.87,21.7,1037,37,OK
BATT02538,3.38,0.88,21.8,1038,38,OK
BATT02539,3.39,0.89,21.9,1039,39,OK
BATT02540,3.4,0.9,22.0,1040,40,WARN
BATT02541,3.41,0.91,22.1,1041,41,OK
BATT02542,3.42,0.92,22.2,1042,42,OK
BATT02543,3.43,0.93,22.3,1043,43,OK
BATT02544,3.44,0.94,22.4,1044,44,OK
BATT02545,3.45,0.95,22.5,1045,45,OK
BATT02546,3.46,0.96,22.6,1046,46,OK
BATT02547,3.47,0.97,22.7,1047,47,OK
BATT02548,3.48,0.98,22.8,1048,48,OK
BATT02549,3.49,0.99,22.9,1049,49,OK
BATT02550,3.5,0.5,20.0,1050,50,WARN
BATT02551,3.51,0.51,20.1,1051,51,OK
BATT02552,3.52,0.52,20.2,1052,52,OK
BATT02553,3.53,0.53,20.3,1053,53,OK
BATT02554,3.54,0.54,20.4,1054,54,OK
BATT02555,3.55,0.55,20.5,1055,55,OK
BATT02556,3.56,0.56,20.6,1056,56,OK
BATT02557,3.57,0.57,20.7,1057,57,OK
BATT02558,3.58,0.58,20.8,1058,58,OK
BATT02559,3.59,0.59,20.9,1059,59,OK
BATT02560,3.6,0.6,21.0,1060,60,WARN
BATT02561,3.61,0.61,21.1,1061,61,OK
BATT02562,3.62,0.62,21.2,1062,62,OK
BATT02563,3.63,0.63,21.3,1063,63,OK
BATT02564,3.64,0.64,21.4,1064,64,OK
BATT02565,3.65,0.65,21.5,1065,65,OK
BATT02566,3.66,0.66,21.6,1066,66,OK
BATT02567,3.67,0.67,21.7,1067,67,OK
BATT02568,3.68,0.68,21.8,1068,68,OK
BATT02569,3.69,0.69,21.9,1069,69,OK
BATT02570,3.7,0.7,22.0,1070,70,WARN
BATT02571,3.71,0.71,22.1,1071,71,OK
BATT02572,3.72,0.72,22.2,1072,72,OK
BATT02573,3.73,0.73,22.3,1073,73,OK
BATT02574,3.74,0.74,22.4,1074,74,OK
BATT02575,3.75,0.75,22.5,1075,75,OK
BATT02576,3.76,0.76,22.6,1076,76,OK
BATT02577,3.77,0.77,22.7,1077,77,OK
BATT02578,3.78,0.78,22.8,1078,78,OK
BATT02579,3.79,0.79,22.9,1079,79,OK
BATT02580,3.8,0.8,20.0,1080,80,WARN
BATT02581,3.81,0.81,20.1,1081,81,OK
BATT02582,3.82,0.82,20.2,1082,82,OK
BATT02583,3.83,0.83,20.3,1083,83,OK
BATT02584,3.84,0.84,20.4,1084,84,OK
BATT02585,3.85,0.85,20.5,1085,85,OK
BATT02586,3.86,0.86,20.6,1086,86,OK
BATT02587,3.87,0.87,20.7,1087,87,OK
BATT02588,3.88,0.88,20.8,1088,88,OK
BATT02589,3.89,0.89,20.9,1089,89,OK
BATT02590,3.9,0.9,21.0,1090,90,WARN
BATT02591,3.91,0.91,21.1,1091,91,OK
BATT02592,3.92,0.92,21.2,1092,92,OK
BATT02593,3.93,0.93,21.3,1093,93,OK
BATT02594,3.94,0.94,21.4,1094,94,OK
BATT02595,3.95,0.95,21.5,1095,95,OK
BATT02596,3.96,0.96,21.6,1096,96,OK
BATT02597,3.97,0.97,21.7,1097,97,OK
BATT02598,3.98,0.98,21.8,1098,98,OK
BATT02599,3.99,0.99,21.9,1099,99,OK
BATT02600,3.0,0.5,22.0,1100,0,WARN
BATT02601,3.01,0.51,22.1,1101,1,OK
BATT02602,3.02,0.52,22.2,1102,2,OK
BATT02603,3.03,0.53,22.3,1103,3,OK
BATT02604,3.04,0.54,22.4,1104,4,OK
BATT02605,3.05,0.55,22.5,1105,5,OK
BATT02606,3.06,0.56,22.6,1106,6,OK
BATT02607,3.07,0.57,22.7,1107,7,OK
BATT02608,3.08,0.58,22.8,1108,8,OK
BATT02609,3.09,0.59,22.9,1109,9,OK
BATT02610,3.1,0.6,20.0,1110,10,WARN
BATT02611,3.11,0.61,20.1,1111,11,OK
BATT02612,3.12,0.62,20.2,1112,12,OK
BATT02613,3.13,0.63,20.3,1113,13,OK
BATT02614,3.14,0.64,20.4,1114,14,OK
BATT02615,3.15,0.65,20.5,1115,15,OK
BATT02616,3.16,0.66,20.6,1116,16,OK
BATT02617,3.17,0.67,20.7,1117,17,OK
BATT02618,3.18,0.68,20.8,1118,18,OK
BATT02619,3.19,0.69,20.9,1119,19,OK
BATT02620,3.2,0.7,21.0,1120,20,WARN
BATT02621,3.21,0.71,21.1,1121,21,OK
BATT02622,3.22,0.72,21.2,1122,22,OK
BATT02623,3.23,0.73,21.3,1123,23,OK
BATT02624,3.24,0.74,21.4,1124,24,OK
BATT02625,3.25,0.75,21.5,1125,25,OK
BATT02626,3.26,0.76,21.6,1126,26,OK
BATT02627,3.27,0.77,21.7,1127,27,OK
BATT02628,3.28,0.78,21.8,1128,28,OK
BATT02629,3.29,0.79,21.9,1129,29,OK
BATT02630,3.3,0.8,22.0,1130,30,WARN
BATT02631,3.31,0.81,22.1,1131,31,OK
BATT02632,3.32,0.82,22.2,1132,32,OK
BATT02633,3.33,0.83,22.3,1133,33,OK
BATT02634,3.34,0.84,22.4,1134,34,OK
BATT02635,3.35,0.85,22.5,1135,35,OK
BATT02636,3.36,0.86,22.6,1136,36,OK
BATT02637,3.37,0.87,22.7,1137,37,OK
BATT02638,3.38,0.88,22.8,1138,38,OK
BATT02639,3.39,0.89,22.9,1139,39,OK
BATT02640,3.4,0.9,20.0,1140,40,WARN
BATT02641,3.41,0.91,20.1,1141,41,OK
BATT02642,3.42,0.92,20.2,1142,42,OK
BATT02643,3.43,0.93,20.3,1143,43,OK
BATT02644,3.44,0.94,20.4,1144,44,OK
BATT02645,3.45,0.95,20.5,1145,45,OK
BATT02646,3.46,0.96,20.6,1146,46,OK
BATT02647,3.47,0.97,20.7,1147,47,OK
BATT02648,3.48,0.98,20.8,1148,48,OK
BATT02649,3.49,0.99,20.9,1149,49,OK
BATT02650,3.5,0.5,21.0,1150,50,WARN
BATT02651,3.51,0.51,21.1,1151,51,OK
BATT02652,3.52,0.52,21.2,1152,52,OK
BATT02653,3.53,0.53,21.3,1153,53,OK
BATT02654,3.54,0.54,21.4,1154,54,OK
BATT02655,3.55,0.55,21.5,1155,55,OK
BATT02656,3.56,0.56,21.6,1156,56,OK
BATT02657,3.57,0.57,21.7,1157,57,OK
BATT02658,3.58,0.58,21.8,1158,58,OK
BATT02659,3.59,0.59,21.9,1159,59,OK
BATT02660,3.6,0.6,22.0,1160,60,WARN
BATT02661,3.61,0.61,22.1,1161,61,OK
BATT02662,3.62,0.62,22.2,1162,62,OK
BATT02663,3.63,0.63,22.3,1163,63,OK
BATT02664,3.64,0.64,22.4,1164,64,OK
BATT02665,3.65,0.65,22.5,1165,65,OK
BATT02666,3.66,0.66,22.6,1166,66,OK
BATT02667,3.67,0.67,22.7,1167,67,OK
BATT02668,3.68,0.68,22.8,1168,68,OK
BATT02669,3.69,0.69,22.9,1169,69,OK
BATT02670,3.7,0.7,20.0,1170,70,WARN
BATT02671,3.71,0.71,20.1,1171,71,OK
BATT02672,3.72,0.72,20.2,1172,72,OK
BATT02673,3.73,0.73,20.3,1173,73,OK
BATT02674,3.74,0.74,20.4,1174,74,OK
BATT02675,3.75,0.75,20.5,1175,75,OK
BATT02676,3.76,0.76,20.6,1176,76,OK
BATT02677,3.77,0.77,20.7,1177,77,OK
BATT02678,3.78,0.78,20.8,1178,78,OK
BATT02679,3.79,0.79,20.9,1179,79,OK
BATT02680,3.8,0.8,21.0,1180,80,WARN
BATT02681,3.81,0.81,21.1,1181,81,OK
BATT02682,3.82,0.82,21.2,1182,82,OK
BATT02683,3.83,0.83,21.3,1183,83,OK
BATT02684,3.84,0.84,21.4,1184,84,OK
BATT02685,3.85,0.85,21.5,1185,85,OK
BATT02686,3.86,0.86,21.6,1186,86,OK
BATT02687,3.87,0.87,21.7,1187,87,OK
BATT02688,3.88,0.88,21.8,1188,88,OK
BATT02689,3.89,0.89,21.9,1189,89,OK
BATT02690,3.9,0.9,22.0,1190,90,WARN
BATT02691,3.91,0.91,22.1,1191,91,OK
BATT02692,3.92,0.92,22.2,1192,92,OK
BATT02693,3.93,0.93,22.3,1193,93,OK
BATT02694,3.94,0.94,22.4,1194,94,OK
BATT02695,3.95,0.95,22.5,1195,95,OK
BATT02696,3.96,0.96,22.6,1196,96,OK
BATT02697,3.97,0.97,22.7,1197,97,OK
BATT02698,3.98,0.98,22.8,1198,98,OK
BATT02699,3.99,0.99,22.9,1199,99,OK
BATT02700,3.0,0.5,20.0,1200,0,WARN
BATT02701,3.01,0.51,20.1,1201,1,OK
BATT02702,3.02,0.52,20.2,1202,2,OK
BATT02703,3.03,0.53,20.3,1203,3,OK
BATT02704,3.04,0.54,20.4,1204,4,OK
BATT02705,3.05,0.55,20.5,1205,5,OK
BATT02706,3.06,0.56,20.6,1206,6,OK
BATT02707,3.07,0.57,20.7,1207,7,OK
BATT02708,3.08,0.58,20.8,1208,8,OK
BATT02709,3.09,0.59,20.9,1209,9,OK
BATT02710,3.1,0.6,21.0,1210,10,WARN
BATT02711,3.11,0.61,21.1,1211,11,OK
BATT02712,3.12,0.62,21.2,1212,12,OK
BATT02713,3.13,0.63,21.3,1213,13,OK
BATT02714,3.14,0.64,21.4,1214,14,OK
BATT02715,3.15,0.65,21.5,1215,15,OK
BATT02716,3.16,0.66,21.6,1216,16,OK
BATT02717,3.17,0.67,21.7,1217,17,OK
BATT02718,3.18,0.68,21.8,1218,18,OK
BATT02719,3.19,0.69,21.9,1219,19,OK
BATT02720,3.2,0.7,22.0,1220,20,WARN
BATT02721,3.21,0.71,22.1,1221,21,OK
BATT02722,3.22,0.72,22.2,1222,22,OK
BATT02723,3.23,0.73,22.3,1223,23,OK
BATT02724,3.24,0.74,22.4,1224,24,OK
BATT02725,3.25,0.75,22.5,1225,25,OK
BATT02726,3.26,0.76,22.6,1226,26,OK
BATT02727,3.27,0.77,22.7,1227,27,OK
BATT02728,3.28,0.78,22.8,1228,28,OK
BATT02729,3.29,0.79,22.9,1229,29,OK
BATT02730,3.3,0.8,20.0,1230,30,WARN
BATT02731,3.31,0.81,20.1,1231,31,OK
BATT02732,3.32,0.82,20.2,1232,32,OK
BATT02733,3.33,0.83,20.3,1233,33,OK
BATT02734,3.34,0.84,20.4,1234,34,OK
BATT02735,3.35,0.85,20.5,1235,35,OK
BATT02736,3.36,0.86,20.6,1236,36,OK
BATT02737,3.37,0.87,20.7,1237,37,OK
BATT02738,3.38,0.88,20.8,1238,38,OK
BATT02739,3.39,0.89,20.9,1239,39,OK
BATT02740,3.4,0.9,21.0,1240,40,WARN
BATT02741,3.41,0.91,21.1,1241,41,OK
BATT02742,3.42,0.92,21.2,1242,42,OK
BATT02743,3.43,0.93,21.3,1243,43,OK
BATT02744,3.44,0.94,21.4,1244,44,OK
BATT02745,3.45,0.95,21.5,1245,45,OK
BATT02746,3.46,0.96,21.6,1246,46,OK
BATT02747,3.47,0.97,21.7,1247,47,OK
BATT02748,3.48,0.98,21.8,1248,48,OK
BATT02749,3.49,0.99,21.9,1249,49,OK
BATT02750,3.5,0.5,22.0,1250,50,WARN
BATT02751,3.51,0.51,22.1,1251,51,OK
BATT02752,3.52,0.52,22.2,1252,52,OK
BATT02753,3.53,0.53,22.3,1253,53,OK
BATT02754,3.54,0.54,22.4,1254,54,OK
BATT02755,3.55,0.55,22.5,1255,55,OK
BATT02756,3.56,0.56,22.6,1256,56,OK
BATT02757,3.57,0.57,22.7,1257,57,OK
BATT02758,3.58,0.58,22.8,1258,58,OK
BATT02759,3.59,0.59,22.9,1259,59,OK
BATT02760,3.6,0.6,20.0,1260,60,WARN
BATT02761,3.61,0.61,20.1,1261,61,OK
BATT02762,3.62,0.62,20.2,1262,62,OK
BATT02763,3.63,0.63,20.3,1263,63,OK
BATT02764,3.64,0.64,20.4,1264,64,OK
BATT02765,3.65,0.65,20.5,1265,65,OK
BATT02766,3.66,0.66,20.6,1266,66,OK
BATT02767,3.67,0.67,20.7,1267,67,OK
BATT02768,3.68,0.68,20.8,1268,68,OK
BATT02769,3.69,0.69,20.9,1269,69,OK
BATT02770,3.7,0.7,21.0,1270,70,WARN
BATT02771,3.71,0.71,21.1,1271,71,OK
BATT02772,3.72,0.72,21.2,1272,72,OK
BATT02773,3.73,0.73,21.3,1273,73,OK
BATT02774,3.74,0.74,21.4,1274,74,OK
BATT02775,3.75,0.75,21.5,1275,75,OK
BATT02776,3.76,0.76,21.6,1276,76,OK
BATT02777,3.77,0.77,21.7,1277,77,OK
BATT02778,3.78,0.78,21.8,1278,78,OK
BATT02779,3.79,0.79,21.9,1279,79,OK
BATT02780,3.8,0.8,22.0,1280,80,WARN
BATT02781,3.81,0.81,22.1,1281,81,OK
BATT02782,3.82,0.82,22.2,1282,82,OK
BATT02783,3.83,0.83,22.3,1283,83,OK
BATT02784,3.84,0.84,22.4,1284,84,OK
BATT02785,3.85,0.85,22.5,1285,85,OK
BATT02786,3.86,0.86,22.6,1286,86,OK
BATT02787,3.87,0.87,22.7,1287,87,OK
BATT02788,3.88,0.88,22.8,1288,88,OK
BATT02789,3.89,0.89,22.9,1289,89,OK
BATT02790,3.9,0.9,20.0,1290,90,WARN
BATT02791,3.91,0.91,20.1,1291,91,OK
BATT02792,3.92,0.92,20.2,1292,92,OK
BATT02793,3.93,0.93,20.3,1293,93,OK
BATT02794,3.94,0.94,20.4,1294,94,OK
BATT02795,3.95,0.95,20.5,1295,95,OK
BATT02796,3.96,0.96,20.6,1296,96,OK
BATT02797,3.97,0.97,20.7,1297,97,OK
BATT02798,3.98,0.98,20.8,1298,98,OK
BATT02799,3.99,0.99,20.9,1299,99,OK
BATT02800,3.0,0.5,21.0,1300,0,WARN
BATT02801,3.01,0.51,21.1,1301,1,OK
BATT02802,3.02,0.52,21.2,1302,2,OK
BATT02803,3.03,0.53,21.3,1303,3,OK
BATT02804,3.04,0.54,21.4,1304,4,OK
BATT02805,3.05,0.55,21.5,1305,5,OK
BATT02806,3.06,0.56,21.6,1306,6,OK
BATT02807,3.07,0.57,21.7,1307,7,OK
BATT02808,3.08,0.58,21.8,1308,8,OK
BATT02809,3.09,0.59,21.9,1309,9,OK
BATT02810,3.1,0.6,22.0,1310,10,WARN
BATT02811,3.11,0.61,22.1,1311,11,OK
BATT02812,3.12,0.62,22.2,1312,12,OK
BATT02813,3.13,0.63,22.3,1313,13,OK
BATT02814,3.14,0.64,22.4,1314,14,OK
BATT02815,3.15,0.65,22.5,1315,15,OK
BATT02816,3.16,0.66,22.6,1316,16,OK
BATT02817,3.17,0.67,22.7,1317,17,OK
BATT02818,3.18,0.68,22.8,1318,18,OK
BATT02819,3.19,0.69,22.9,1319,19,OK
BATT02820,3.2,0.7,20.0,1320,20,WARN
BATT02821,3.21,0.71,20.1,1321,21,OK
BATT02822,3.22,0.72,20.2,1322,22,OK
BATT02823,3.23,0.73,20.3,1323,23,OK
BATT02824,3.24,0.74,20.4,1324,24,OK
BATT02825,3.25,0.75,20.5,1325,25,OK
BATT02826,3.26,0.76,20.6,1326,26,OK
BATT02827,3.27,0.77,20.7,1327,27,OK
BATT02828,3.28,0.78,20.8,1328,28,OK
BATT02829,3.29,0.79,20.9,1329,29,OK
BATT02830,3.3,0.8,21.0,1330,30,WARN
BATT02831,3.31,0.81,21.1,1331,31,OK
BATT02832,3.32,0.82,21.2,1332,32,OK
BATT02833,3.33,0.83,21.3,1333,33,OK
BATT02834,3.34,0.84,21.4,1334,34,OK
BATT02835,3.35,0.85,21.5,1335,35,OK
BATT02836,3.36,0.86,21.6,1336,36,OK
BATT02837,3.37,0.87,21.7,1337,37,OK
BATT02838,3.38,0.88,21.8,1338,38,OK
BATT02839,3.39,0.89,21.9,1339,39,OK
BATT02840,3.4,0.9,22.0,1340,40,WARN
BATT02841,3.41,0.91,22.1,1341,41,OK
BATT02842,3.42,0.92,22.2,1342,42,OK
BATT02843,3.43,0.93,22.3,1343,43,OK
BATT02844,3.44,0.94,22.4,1344,44,OK
BATT02845,3.45,0.95,22.5,1345,45,OK
BATT02846,3.46,0.96,22.6,1346,46,OK
BATT02847,3.47,0.97,22.7,1347,47,OK
BATT02848,3.48,0.98,22.8,1348,48,OK
BATT02849,3.49,0.99,22.9,1349,49,OK
BATT02850,3.5,0.5,20.0,1350,50,WARN
BATT02851,3.51,0.51,20.1,1351,51,OK
BATT02852,3.52,0.52,20.2,1352,52,OK
BATT02853,3.53,0.53,20.3,1353,53,OK
BATT02854,3.54,0.54,20.4,1354,54,OK
BATT02855,3.55,0.55,20.5,1355,55,OK
BATT02856,3.56,0.56,20.6,1356,56,OK
BATT02857,3.57,0.57,20.7,1357,57,OK
BATT02858,3.58,0.58,20.8,1358,58,OK
